id,description,hierarchy_levels,type
8460496d-aa54-495f-af9a-a4b571a5f994,perform occupational therapy,"[['S', 'S3', 'S3.2', 'S3.2.4']]",altLabels
8460496d-aa54-495f-af9a-a4b571a5f994,apply occupational therapy techniques,"[['S', 'S3', 'S3.2', 'S3.2.4']]",altLabels
8460496d-aa54-495f-af9a-a4b571a5f994,apply processes of occupational therapy,"[['S', 'S3', 'S3.2', 'S3.2.4']]",altLabels
84605f91-5ab4-4965-a1ad-cdc1901a820d,marketing processes,"[['K', 'K04', 'K041', 'K0414']]",altLabels
84605f91-5ab4-4965-a1ad-cdc1901a820d,marketing department process,"[['K', 'K04', 'K041', 'K0414']]",altLabels
84605f91-5ab4-4965-a1ad-cdc1901a820d,"marketing department procedures, marketing department methods","[['K', 'K04', 'K041', 'K0414']]",altLabels
846f6e5c-1a74-491d-b756-753c01d785dd,enact after sales activities,"[['S', 'S1', 'S1.6', 'S1.6.1']]",altLabels
846f6e5c-1a74-491d-b756-753c01d785dd,executing after sales activities,"[['S', 'S1', 'S1.6', 'S1.6.1']]",altLabels
846f6e5c-1a74-491d-b756-753c01d785dd,achieve after sales activities,"[['S', 'S1', 'S1.6', 'S1.6.1']]",altLabels
846f6e5c-1a74-491d-b756-753c01d785dd,execute an after sales activity,"[['S', 'S1', 'S1.6', 'S1.6.1']]",altLabels
846f6e5c-1a74-491d-b756-753c01d785dd,executing an after sales activity,"[['S', 'S1', 'S1.6', 'S1.6.1']]",altLabels
846f6e5c-1a74-491d-b756-753c01d785dd,carry out after sales activities,"[['S', 'S1', 'S1.6', 'S1.6.1']]",altLabels
846f6e5c-1a74-491d-b756-753c01d785dd,undertake after sales activities,"[['S', 'S1', 'S1.6', 'S1.6.1']]",altLabels
8474d1d3-1fea-43b2-b6ed-5b961faabe9e,prepare livestock organs,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
8474d1d3-1fea-43b2-b6ed-5b961faabe9e,produce livestock organ,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
8474d1d3-1fea-43b2-b6ed-5b961faabe9e,processing livestock organ,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
8474d1d3-1fea-43b2-b6ed-5b961faabe9e,process livestock organ,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
847c127a-eb2d-460f-80c8-de57ddb26833,identify location of the split,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
847c127a-eb2d-460f-80c8-de57ddb26833,identifying spilt location,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
847c127a-eb2d-460f-80c8-de57ddb26833,identifying location of the split,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
847c127a-eb2d-460f-80c8-de57ddb26833,determining location of the split,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
847c127a-eb2d-460f-80c8-de57ddb26833,determining spilt location,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
847c127a-eb2d-460f-80c8-de57ddb26833,determine spilt location,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
847c127a-eb2d-460f-80c8-de57ddb26833,identify spilt location,"[['S', 'S8', 'S8.4', 'S8.4.1']]",altLabels
84813d49-6af2-48d8-9ef8-50925824ca20,develop opportunities for sport progression,"[['S', 'S4', 'S4.1', 'S4.1.5']]",altLabels
84813d49-6af2-48d8-9ef8-50925824ca20,develop opportunities for participation in sport,"[['S', 'S4', 'S4.1', 'S4.1.5']]",altLabels
84813d49-6af2-48d8-9ef8-50925824ca20,create plans to increase sport participation,"[['S', 'S4', 'S4.1', 'S4.1.5']]",altLabels
84813d49-6af2-48d8-9ef8-50925824ca20,develop opportunities to progress in sports,"[['S', 'S4', 'S4.1', 'S4.1.5']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,opto-mechanical components,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,optomechanical components,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,opto-mechanical engineering,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,opto-mechanical engineering discipline,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,optomechanical engineering discipline,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,optical systems,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,discipline of opto-mechanical engineering,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,discipline of optomechanical engineering,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8485ef31-f707-4452-a6ec-9dbf3837611f,optical products,"[['K', 'K07', 'K071', 'K0715']]",altLabels
8488927c-e4ba-4781-8b97-453ca50e7552,help passengers,"[['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
8488927c-e4ba-4781-8b97-453ca50e7552,assisting passengers,"[['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
8488927c-e4ba-4781-8b97-453ca50e7552,assist passenger,"[['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
8488927c-e4ba-4781-8b97-453ca50e7552,aid passengers,"[['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
848b5879-10af-4e3a-bfbf-263956b4ebf3,management processes,"[['K', 'K04', 'K041', 'K0413']]",altLabels
848b5879-10af-4e3a-bfbf-263956b4ebf3,"management department procedures, management department methods","[['K', 'K04', 'K041', 'K0413']]",altLabels
848b5879-10af-4e3a-bfbf-263956b4ebf3,management department process,"[['K', 'K04', 'K041', 'K0413']]",altLabels
848c6821-5578-4104-9060-f1bf75bb3a80,provide multi-dimensional care for surgery patients,"[['S', 'S1', 'S1.5', 'S1.5.4']]",altLabels
848c6821-5578-4104-9060-f1bf75bb3a80,provide comprehensive care for patients with a surgical condition,"[['S', 'S1', 'S1.5', 'S1.5.4']]",altLabels
848c6821-5578-4104-9060-f1bf75bb3a80,offer comprehensive care for patients with surgical conditions,"[['S', 'S1', 'S1.5', 'S1.5.4']]",altLabels
848c6821-5578-4104-9060-f1bf75bb3a80,provide comprehensive care for surgery patients,"[['S', 'S1', 'S1.5', 'S1.5.4']]",altLabels
8496d258-bf95-4041-a3d7-1cc19b629d14,liaising with industry experts,"[['S', 'S1', 'S1.2', 'S1.2.1']]",altLabels
8496d258-bf95-4041-a3d7-1cc19b629d14,liaise with industry expert,"[['S', 'S1', 'S1.2', 'S1.2.1']]",altLabels
8496d258-bf95-4041-a3d7-1cc19b629d14,collaborate with industry experts,"[['S', 'S1', 'S1.2', 'S1.2.1']]",altLabels
8496d258-bf95-4041-a3d7-1cc19b629d14,work together with industry experts,"[['S', 'S1', 'S1.2', 'S1.2.1']]",altLabels
8496d258-bf95-4041-a3d7-1cc19b629d14,liaise with industrial experts,"[['S', 'S1', 'S1.2', 'S1.2.1']]",altLabels
849c8e8f-0416-4604-85af-8520d93b17f5,tending planing machine,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
849c8e8f-0416-4604-85af-8520d93b17f5,operating planing machine,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
849c8e8f-0416-4604-85af-8520d93b17f5,planing machine tending,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
849c8e8f-0416-4604-85af-8520d93b17f5,planing machine operating,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
849d8ce0-d362-4e39-943b-9d1150cdf3a7,conventions of ship stability,"[['K', 'K10', 'K104', 'K1041']]",altLabels
849d8ce0-d362-4e39-943b-9d1150cdf3a7,fundamentals of ship stability,"[['K', 'K10', 'K104', 'K1041']]",altLabels
849d8ce0-d362-4e39-943b-9d1150cdf3a7,fundamentals of vessel stability,"[['K', 'K10', 'K104', 'K1041']]",altLabels
849d8ce0-d362-4e39-943b-9d1150cdf3a7,ship stability principles,"[['K', 'K10', 'K104', 'K1041']]",altLabels
849d8ce0-d362-4e39-943b-9d1150cdf3a7,stability principles for ships,"[['K', 'K10', 'K104', 'K1041']]",altLabels
849d8ce0-d362-4e39-943b-9d1150cdf3a7,stability principles for vessels,"[['K', 'K10', 'K104', 'K1041']]",altLabels
849d8ce0-d362-4e39-943b-9d1150cdf3a7,principles of vessel stability,"[['K', 'K10', 'K104', 'K1041']]",altLabels
849d8ce0-d362-4e39-943b-9d1150cdf3a7,conventions vessel stability,"[['K', 'K10', 'K104', 'K1041']]",altLabels
84a67aa9-1d83-4122-a381-cef8c770c8db,occupational rehabilitation,"[['K', 'K09', 'K092', 'K0923']]",altLabels
84a67aa9-1d83-4122-a381-cef8c770c8db,vocational rehabilitation counselling,"[['K', 'K09', 'K092', 'K0923']]",altLabels
84a67aa9-1d83-4122-a381-cef8c770c8db,vocational rehabilitation services,"[['K', 'K09', 'K092', 'K0923']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,perform maintenance on trains,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,maintain locomotive components,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,maintain locomotive engines and components,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,undertake maintenance on trains,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,perform train maintenance activities,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,perform locomotive maintenance activities,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,perform maintenance of locomotives,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,conduct maintenance on trains,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,maintain locomotives,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,undertake maintenance on locomotives,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84b32942-ca96-4f96-8209-befd9e0b22d4,conduct maintenance on locomotives,"[['S', 'S8', 'S8.7', 'S8.7.2']]",altLabels
84bbad5b-6560-440a-89f0-0e61729e80a0,mix audio during a live setting,"[['S', 'S1', 'S1.14', 'S1.14.2'], ['S', 'S8', 'S8.6', 'S8.6.2']]",altLabels
84bbad5b-6560-440a-89f0-0e61729e80a0,sound mixing in a live situation,"[['S', 'S1', 'S1.14', 'S1.14.2'], ['S', 'S8', 'S8.6', 'S8.6.2']]",altLabels
84bbad5b-6560-440a-89f0-0e61729e80a0,mixing sound in live situation,"[['S', 'S1', 'S1.14', 'S1.14.2'], ['S', 'S8', 'S8.6', 'S8.6.2']]",altLabels
84bbad5b-6560-440a-89f0-0e61729e80a0,mix sound during a live situation,"[['S', 'S1', 'S1.14', 'S1.14.2'], ['S', 'S8', 'S8.6', 'S8.6.2']]",altLabels
84bdef0f-b989-4f9e-84ef-40306f20cfbb,manage maintenance of sport facilities,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
84bdef0f-b989-4f9e-84ef-40306f20cfbb,oversee maintenance of sport facilities,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
84bdef0f-b989-4f9e-84ef-40306f20cfbb,supervise sport facilities maintenance,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
84bdef0f-b989-4f9e-84ef-40306f20cfbb,supervising maintenance of sport facilities,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
84bdef0f-b989-4f9e-84ef-40306f20cfbb,supervise maintenance of sport facility,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
84c52ee9-3eed-4f6c-983c-456e818c65f3,gather hallmarks,"[['S', 'S2', 'S2.7', 'S2.7.6']]",altLabels
84c52ee9-3eed-4f6c-983c-456e818c65f3,reading a hallmark,"[['S', 'S2', 'S2.7', 'S2.7.6']]",altLabels
84c52ee9-3eed-4f6c-983c-456e818c65f3,reading hallmarks,"[['S', 'S2', 'S2.7', 'S2.7.6']]",altLabels
84c52ee9-3eed-4f6c-983c-456e818c65f3,read a hallmark,"[['S', 'S2', 'S2.7', 'S2.7.6']]",altLabels
84c52ee9-3eed-4f6c-983c-456e818c65f3,interpret hallmarks,"[['S', 'S2', 'S2.7', 'S2.7.6']]",altLabels
84c52ee9-3eed-4f6c-983c-456e818c65f3,study hallmarks,"[['S', 'S2', 'S2.7', 'S2.7.6']]",altLabels
84c52ee9-3eed-4f6c-983c-456e818c65f3,learn about hallmarks,"[['S', 'S2', 'S2.7', 'S2.7.6']]",altLabels
84c99c9f-9865-4398-9a12-4fc92e212969,practise fencing,"[['S', 'S1', 'S1.14', 'S1.14.1']]",altLabels
84c99c9f-9865-4398-9a12-4fc92e212969,perform fencing,"[['S', 'S1', 'S1.14', 'S1.14.1']]",altLabels
84c99c9f-9865-4398-9a12-4fc92e212969,engaging in fencing,"[['S', 'S1', 'S1.14', 'S1.14.1']]",altLabels
84cbdc3d-b66e-45e0-afc7-d2dda17f2334,explain possible allergical reactions to anesthetics to colleagues and students,"[['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.3', 'S1.3.0'], ['S', 'S1', 'S1.3', 'S1.3.4']]",altLabels
84cbdc3d-b66e-45e0-afc7-d2dda17f2334,teach about allergic reactions to anesthetics,"[['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.3', 'S1.3.0'], ['S', 'S1', 'S1.3', 'S1.3.4']]",altLabels
84cbdc3d-b66e-45e0-afc7-d2dda17f2334,instruct on allergic reactions to anesthetic,"[['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.3', 'S1.3.0'], ['S', 'S1', 'S1.3', 'S1.3.4']]",altLabels
84cbdc3d-b66e-45e0-afc7-d2dda17f2334,explain possible allergic reactions to anaesthtics to colleagues and students,"[['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.3', 'S1.3.0'], ['S', 'S1', 'S1.3', 'S1.3.4']]",altLabels
84cbdc3d-b66e-45e0-afc7-d2dda17f2334,instruct on allergic reactions to anaesthetic,"[['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.3', 'S1.3.0'], ['S', 'S1', 'S1.3', 'S1.3.4']]",altLabels
84cbdc3d-b66e-45e0-afc7-d2dda17f2334,teach about allergic reactions to anaesthetics,"[['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.3', 'S1.3.0'], ['S', 'S1', 'S1.3', 'S1.3.4']]",altLabels
84cc8c9d-db57-42ec-8948-9b632bf06124,chemicals in batteries,"[['K', 'K05', 'K053', 'K0531']]",altLabels
84cc8c9d-db57-42ec-8948-9b632bf06124,battery chemicals,"[['K', 'K05', 'K053', 'K0531']]",altLabels
84cc8c9d-db57-42ec-8948-9b632bf06124,chemistry of battery types,"[['K', 'K05', 'K053', 'K0531']]",altLabels
84cc8c9d-db57-42ec-8948-9b632bf06124,chemistry of batteries,"[['K', 'K05', 'K053', 'K0531']]",altLabels
84cc8c9d-db57-42ec-8948-9b632bf06124,chemistry of types of batteries,"[['K', 'K05', 'K053', 'K0531']]",altLabels
84cc8c9d-db57-42ec-8948-9b632bf06124,chemicals used in batteries,"[['K', 'K05', 'K053', 'K0531']]",altLabels
84ce84bc-331d-4852-99ea-54f4924bb35c,applying seed,"[['S', 'S6', 'S6.4', 'S6.4.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
84ce84bc-331d-4852-99ea-54f4924bb35c,seed applying,"[['S', 'S6', 'S6.4', 'S6.4.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
84ce84bc-331d-4852-99ea-54f4924bb35c,seeding the ground manually,"[['S', 'S6', 'S6.4', 'S6.4.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
84ce84bc-331d-4852-99ea-54f4924bb35c,apply seed,"[['S', 'S6', 'S6.4', 'S6.4.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
84ce84bc-331d-4852-99ea-54f4924bb35c,ground seeding,"[['S', 'S6', 'S6.4', 'S6.4.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
84ce84bc-331d-4852-99ea-54f4924bb35c,seed the ground manually,"[['S', 'S6', 'S6.4', 'S6.4.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
84ce84bc-331d-4852-99ea-54f4924bb35c,seeding the ground,"[['S', 'S6', 'S6.4', 'S6.4.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
84ce84bc-331d-4852-99ea-54f4924bb35c,seeding,"[['S', 'S6', 'S6.4', 'S6.4.2'], ['S', 'S6', 'S6.4', 'S6.4.1']]",altLabels
84d25d1f-cabf-48f5-bb54-bf811f279379,avert trafficking and running goods,"[['S', 'S3', 'S3.3', 'S3.3.5']]",altLabels
84d25d1f-cabf-48f5-bb54-bf811f279379,block smuggling,"[['S', 'S3', 'S3.3', 'S3.3.5']]",altLabels
84d25d1f-cabf-48f5-bb54-bf811f279379,stop trafficking and running goods,"[['S', 'S3', 'S3.3', 'S3.3.5']]",altLabels
84d25d1f-cabf-48f5-bb54-bf811f279379,avert smuggling,"[['S', 'S3', 'S3.3', 'S3.3.5']]",altLabels
84d25d1f-cabf-48f5-bb54-bf811f279379,restrict trafficking and running goods,"[['S', 'S3', 'S3.3', 'S3.3.5']]",altLabels
84d25d1f-cabf-48f5-bb54-bf811f279379,restrict smuggling,"[['S', 'S3', 'S3.3', 'S3.3.5']]",altLabels
84d25d1f-cabf-48f5-bb54-bf811f279379,stop smuggling,"[['S', 'S3', 'S3.3', 'S3.3.5']]",altLabels
84d25d1f-cabf-48f5-bb54-bf811f279379,block trafficking and running goods,"[['S', 'S3', 'S3.3', 'S3.3.5']]",altLabels
84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0,carry out biopsies,"[['S', 'S2', 'S2.1', 'S2.1.2']]",altLabels
84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0,perform biopsy,"[['S', 'S2', 'S2.1', 'S2.1.2']]",altLabels
84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0,carry out microscopic examination of surgical tissues,"[['S', 'S2', 'S2.1', 'S2.1.2']]",altLabels
84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0,do a biopsy,"[['S', 'S2', 'S2.1', 'S2.1.2']]",altLabels
84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0,carry out a biopsy,"[['S', 'S2', 'S2.1', 'S2.1.2']]",altLabels
84e1df68-529a-4dbf-9557-5c50de5b27c3,understanding written Hindi,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",altLabels
84e1df68-529a-4dbf-9557-5c50de5b27c3,comprehend written Hindi,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",altLabels
84e1df68-529a-4dbf-9557-5c50de5b27c3,make sense of written Hindi,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",altLabels
84e1df68-529a-4dbf-9557-5c50de5b27c3,read Hindi,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",altLabels
84e1df68-529a-4dbf-9557-5c50de5b27c3,interpret written Hindi,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",altLabels
84e1df68-529a-4dbf-9557-5c50de5b27c3,understand Hindi writing,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",altLabels
84e2d9f8-ab87-4332-98d2-872c4258dec6,evaluate performers,"[['S', 'S4', 'S4.8', 'S4.8.3']]",altLabels
84e2d9f8-ab87-4332-98d2-872c4258dec6,observe performers,"[['S', 'S4', 'S4.8', 'S4.8.3']]",altLabels
84e2d9f8-ab87-4332-98d2-872c4258dec6,assess performers,"[['S', 'S4', 'S4.8', 'S4.8.3']]",altLabels
84e2d9f8-ab87-4332-98d2-872c4258dec6,monitoring performers -,"[['S', 'S4', 'S4.8', 'S4.8.3']]",altLabels
84e5a058-cbdb-4a8c-8ddd-f265bfce543e,disrupting mechanical units,"[['K', 'K07', 'K071', 'K0715']]",altLabels
84e5a058-cbdb-4a8c-8ddd-f265bfce543e,upsetting machine sections,"[['K', 'K07', 'K071', 'K0715']]",altLabels
84e5a058-cbdb-4a8c-8ddd-f265bfce543e,disrupting mechanical sections,"[['K', 'K07', 'K071', 'K0715']]",altLabels
84e5a058-cbdb-4a8c-8ddd-f265bfce543e,disrupting mechanical components,"[['K', 'K07', 'K071', 'K0715']]",altLabels
84e5a058-cbdb-4a8c-8ddd-f265bfce543e,upsetting machine pieces,"[['K', 'K07', 'K071', 'K0715']]",altLabels
84e5a058-cbdb-4a8c-8ddd-f265bfce543e,upsetting machine components,"[['K', 'K07', 'K071', 'K0715']]",altLabels
84e5a058-cbdb-4a8c-8ddd-f265bfce543e,disrupting mechanical pieces,"[['K', 'K07', 'K071', 'K0715']]",altLabels
84e5a058-cbdb-4a8c-8ddd-f265bfce543e,upsetting machine units,"[['K', 'K07', 'K071', 'K0715']]",altLabels
84e953cf-6e59-4bae-8e4d-7582baaedd8d,comply with the regulations related to export in different countries,"[['A', 'A2', 'A2.1', 'A2.1.0'], ['S', 'S3', 'S3.3', 'S3.3.3'], ['T', 'T4', 'T4.3', None]]",altLabels
84e953cf-6e59-4bae-8e4d-7582baaedd8d,comply with rules related to export in different countries,"[['A', 'A2', 'A2.1', 'A2.1.0'], ['S', 'S3', 'S3.3', 'S3.3.3'], ['T', 'T4', 'T4.3', None]]",altLabels
84e953cf-6e59-4bae-8e4d-7582baaedd8d,complying with regulations related to exports in different countries,"[['A', 'A2', 'A2.1', 'A2.1.0'], ['S', 'S3', 'S3.3', 'S3.3.3'], ['T', 'T4', 'T4.3', None]]",altLabels
84e953cf-6e59-4bae-8e4d-7582baaedd8d,comply with statutes related to export in different countries,"[['A', 'A2', 'A2.1', 'A2.1.0'], ['S', 'S3', 'S3.3', 'S3.3.3'], ['T', 'T4', 'T4.3', None]]",altLabels
84e953cf-6e59-4bae-8e4d-7582baaedd8d,comply with laws related to export in different countries,"[['A', 'A2', 'A2.1', 'A2.1.0'], ['S', 'S3', 'S3.3', 'S3.3.3'], ['T', 'T4', 'T4.3', None]]",altLabels
84e953cf-6e59-4bae-8e4d-7582baaedd8d,comply with legislation related to export in different countries,"[['A', 'A2', 'A2.1', 'A2.1.0'], ['S', 'S3', 'S3.3', 'S3.3.3'], ['T', 'T4', 'T4.3', None]]",altLabels
84f58e3d-8669-4d83-8c1d-5dd1e73a654f,create database models,"[['S', 'S1', 'S1.11', 'S1.11.1'], ['S', 'S2', 'S2.3', 'S2.3.0'], ['S', 'S5', 'S5.5', 'S5.5.2']]",altLabels
84f58e3d-8669-4d83-8c1d-5dd1e73a654f,create database blueprint,"[['S', 'S1', 'S1.11', 'S1.11.1'], ['S', 'S2', 'S2.3', 'S2.3.0'], ['S', 'S5', 'S5.5', 'S5.5.2']]",altLabels
84f73180-4a45-49f4-9140-cb49bbc29531,plan scanner controls,"[['S', 'S5', 'S5.7', 'S5.7.0']]",altLabels
84f73180-4a45-49f4-9140-cb49bbc29531,determine scanner controls,"[['S', 'S5', 'S5.7', 'S5.7.0']]",altLabels
84f73180-4a45-49f4-9140-cb49bbc29531,setting scanner controls,"[['S', 'S5', 'S5.7', 'S5.7.0']]",altLabels
84f73180-4a45-49f4-9140-cb49bbc29531,program scanner controls,"[['S', 'S5', 'S5.7', 'S5.7.0']]",altLabels
84f73180-4a45-49f4-9140-cb49bbc29531,set scanner control,"[['S', 'S5', 'S5.7', 'S5.7.0']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,give information to passengers,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,provide passengers with information,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,transmit information to passengers,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,provide information to travellers,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,provide information to customers,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,inform passengers,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,respond to passenger information requests,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,respond to passenger requests for information,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
84fc058f-3a38-4a87-86c1-ce906660af31,supply information to passengers,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.1', None], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.2', 'A1.2.0'], ['S', 'S1', 'S1.4', 'S1.4.1']]",altLabels
8500852d-796a-44bd-9c1c-54c462e846fb,aquatic animals preparing for harvesting,"[['S', 'S6', 'S6.9', 'S6.9.2']]",altLabels
8500852d-796a-44bd-9c1c-54c462e846fb,"preparing fish, molluscs, crustaceans for harvesting","[['S', 'S6', 'S6.9', 'S6.9.2']]",altLabels
8500852d-796a-44bd-9c1c-54c462e846fb,"fish, molluscs, crustaceans preparing for harvesting","[['S', 'S6', 'S6.9', 'S6.9.2']]",altLabels
8500852d-796a-44bd-9c1c-54c462e846fb,"prepare fish, molluscs, crustaceans for harvesting","[['S', 'S6', 'S6.9', 'S6.9.2']]",altLabels
8500852d-796a-44bd-9c1c-54c462e846fb,prepare aquatic animals for harvesting,"[['S', 'S6', 'S6.9', 'S6.9.2']]",altLabels
8500852d-796a-44bd-9c1c-54c462e846fb,preparing aquatic animals for harvesting,"[['S', 'S6', 'S6.9', 'S6.9.2']]",altLabels
85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook,"[['K', 'K06', 'K061', 'K0611']]",altLabels
